Mean Pitch (F0),Zero Crossing Rate,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,Root Mean Square Energy,Skewness,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Chroma STFT,Chroma CQT,Mel Spectrogram,Label,Condition
130.78432111170196,0.34431095566860465,6265.037761592802,2590.04225139014,0.24036109447479248,9164.58132721657,0.0007291981,-0.25494682788848877,-832.485595703125,-26.801376342773438,6.731935977935791,-1.5010100603103638,-6.825984477996826,1.346123456954956,-4.674712181091309,6.731510639190674,-7.067094802856445,-0.5898551940917969,-4.762170314788818,-0.29072490334510803,-0.6345992088317871,0.6507196426391602,0.5715428590774536,0.0004849083488807082,debjyoti,High Frequency
117.21512756172392,0.17674191497093023,4707.72341192167,2926.5988906434845,0.4570545256137848,8122.32421875,0.00411955,-0.24688750505447388,-686.1666870117188,24.75829315185547,-3.668010950088501,6.829532146453857,-0.17514635622501373,4.469595432281494,-6.022192001342773,4.676946640014648,-2.182821750640869,-2.9477627277374268,-2.8415732383728027,-0.5529267191886902,-1.8240087032318115,0.7319154739379883,0.6357890367507935,0.024774769321084023,debjyoti,Original
69.99548308661174,0.46798918968023256,5405.361551309362,3211.309135358032,0.5176673190808324,9318.318382085756,0.02191996,-0.016665625907894617,-177.7301882043578,-0.002061094266910427,1.8124693719544402,0.8160171821680616,0.6240813822140416,0.6240868379713888,0.2942523300211466,0.3657314106287973,0.12619802854541592,-1.0231236014413783,-1.3208464319775932,-0.4285889982750468,-0.5257288998377685,0.7488133645561991,0.7395817163252248,0.053053995626026924,debjyoti,Noise
83.28666343224522,0.2603947129360465,4580.592454026796,2875.718149400527,0.3818696439266205,7920.212572674419,0.004988642,0.0013459953479468822,-670.1981201171875,29.414047241210938,-4.8153533935546875,8.164285659790039,-0.23795682191848755,5.161434173583984,-7.865528106689453,6.537421703338623,-2.1447677612304688,-3.7737178802490234,-4.210273265838623,-0.2617126405239105,-2.6067299842834473,0.7167591452598572,0.6372184157371521,0.031139971688389778,debjyoti,Echo
117.21512756172392,0.17674191497093023,4707.723409132532,2926.598890159759,0.4566883146762848,8122.32421875,0.013027162,-0.2468876838684082,-573.0296630859375,24.75829315185547,-3.668010711669922,6.829532146453857,-0.17514626681804657,4.469595432281494,-6.022192001342773,4.676947116851807,-2.1828222274780273,-2.9477624893188477,-2.8415732383728027,-0.5529265999794006,-1.8240087032318115,0.7319155335426331,0.6357872486114502,0.24774771928787231,debjyoti,High dB
126.66127424608682,0.33874227834302323,6330.391414283461,2604.8986434028516,0.24693532288074493,9277.755836664244,0.0010393035,-0.4831004738807678,-807.7496948242188,-10.446417808532715,3.193544864654541,-0.5561773180961609,-2.3750579357147217,4.425479888916016,-8.849161148071289,4.918414115905762,-3.9114487171173096,-2.3983047008514404,-4.285438537597656,-0.062019720673561096,-2.6126434803009033,0.67034512758255,0.6014949083328247,0.0010893142316490412,debjyoti,High Frequency
127.13598594665103,0.18670739462209301,4375.580971670511,2678.677077000259,0.3725479543209076,7352.737554505814,0.0043914816,-0.7116316556930542,-680.0226440429688,36.518497467041016,-4.74481725692749,6.403313159942627,-9.432353019714355,2.7826812267303467,-10.189859390258789,7.861367225646973,-7.252919673919678,-3.200711965560913,-2.575162649154663,-2.6454427242279053,-1.186642050743103,0.6452896595001221,0.5851325988769531,0.021679434925317764,debjyoti,Original
54.96439830963289,0.46847974200581394,5388.707188047169,3222.254713390687,0.5220174829757429,9323.025640443315,0.021681383,-0.05913167450565945,-176.74214078176865,1.7409816654405004,2.736603688212639,0.6183760139776341,-0.4675428862232366,-0.4811434683458901,0.3467301116473069,0.6853253947312005,0.3006975816097357,-0.6284591308483021,-1.3609598974832304,-0.3911068767030051,-0.44735234472168434,0.7481502549001817,0.7237401646962414,0.04983641310194158,debjyoti,Noise
92.50174241312594,0.26301326308139533,4316.714707095738,2650.195497241013,0.3112542927265167,7261.997638081395,0.0055038864,-0.595718502998352,-656.4295043945312,41.76227569580078,-6.4310760498046875,6.048591136932373,-12.606491088867188,2.568248987197876,-13.893782615661621,11.391012191772461,-7.819446563720703,-2.931211471557617,-4.1962151527404785,-2.573983669281006,-1.0572612285614014,0.6246138215065002,0.5793067216873169,0.028365720063447952,debjyoti,Echo
127.13598594665103,0.18670739462209301,4375.580968877036,2678.6770739698936,0.37225839495658875,7352.737554505814,0.013887085,-0.711631715297699,-566.8854370117188,36.518497467041016,-4.744816780090332,6.403313636779785,-9.432353019714355,2.7826812267303467,-10.189859390258789,7.861367225646973,-7.252918243408203,-3.200711965560913,-2.575162887573242,-2.645442485809326,-1.186641812324524,0.6452897191047668,0.5851342082023621,0.21679432690143585,debjyoti,High dB
133.64755302804812,0.3334007085755814,5897.956206499457,2498.1570933368316,0.2064264863729477,8773.328034156977,0.001165775,-0.1733245551586151,-772.9865112304688,-9.63565731048584,-0.16250908374786377,-0.16710281372070312,-13.732255935668945,2.788820743560791,-13.524317741394043,8.316344261169434,-9.560564041137695,-2.136754035949707,-4.426032543182373,-1.8426682949066162,-2.470491886138916,0.591094970703125,0.5601091980934143,0.0009658732451498508,debjyoti,High Frequency
120.46578516206014,0.16398982558139535,4198.866975679162,2725.8978915345497,0.38263052701950073,7290.441497093023,0.006022752,-0.130756676197052,-672.46337890625,43.854698181152344,-3.808788537979126,12.461945533752441,-1.6683238744735718,5.9417901039123535,-8.582490921020508,7.0258402824401855,-7.4427289962768555,-3.281447649002075,-4.93559455871582,-2.1376075744628906,-3.772918224334717,0.6677179932594299,0.5737084150314331,0.03270342946052551,debjyoti,Original
79.73227334198013,0.45333848110465114,5323.4464609130155,3238.355077875238,0.4985288536176725,9283.414562136628,0.022576278,-0.012772150124966982,-174.82719957857023,3.712526168331456,3.6744227352684726,1.3720618631484771,0.35989303032629516,0.26862331822095814,-0.01389973283729078,-0.30818607002318066,-0.9094267950417741,-1.147258366562357,-1.5100386287545855,-1.2011201662231992,-1.2461784437690642,0.7264405172450649,0.7048274937406167,0.060994043877024035,debjyoti,Noise
90.10484829423275,0.22754814680232557,4057.576983613874,2708.757121549564,0.3176169693470001,7170.60671784157,0.007203853,-0.05500226840376854,-645.585693359375,49.65169143676758,-5.602208137512207,13.338761329650879,-2.415329933166504,6.749823570251465,-10.841431617736816,9.168170928955078,-8.508978843688965,-3.016043186187744,-6.193120956420898,-2.081913709640503,-4.557075023651123,0.6526188254356384,0.5750758647918701,0.04121458902955055,debjyoti,Echo
120.46578516206014,0.16398982558139535,4198.866972856907,2725.897892399807,0.3823106586933136,7290.441497093023,0.019045612,-0.1307564228773117,-559.3263549804688,43.854698181152344,-3.8087902069091797,12.46194839477539,-1.6683247089385986,5.941790580749512,-8.582490921020508,7.025840759277344,-7.4427289962768555,-3.281447410583496,-4.935595512390137,-2.1376073360443115,-3.772918462753296,0.6677179932594299,0.5737097859382629,0.3270343244075775,debjyoti,High dB
130.8174362057622,0.3227629905523256,5878.269890120492,2544.06897664188,0.20992249250411987,8732.965797601744,0.0013761614,-0.17541658878326416,-773.6768798828125,-11.389244079589844,1.1501476764678955,6.3002190589904785,-7.166530609130859,4.685546398162842,-12.023269653320312,6.733518123626709,-9.691549301147461,-2.88337779045105,-7.291817665100098,-1.346178650856018,-5.051396369934082,0.6212086081504822,0.5718863606452942,0.0010426884982734919,debjyoti,High Frequency
129.5963190097222,0.14426326308139534,3184.6018638734704,2240.120478587934,0.2045729160308838,5450.354174236919,0.01015013,-0.16841860115528107,-545.3021240234375,73.20366668701172,-5.962893962860107,15.72818660736084,-7.596068859100342,7.297788143157959,-15.755151748657227,13.522317886352539,-10.422334671020508,-7.1022210121154785,-10.816119194030762,-5.594310283660889,-3.0604915618896484,0.5028049945831299,0.4475483298301697,0.05540347099304199,debjyoti,Original
117.02155276213196,0.4264625726744186,5223.855768091657,3272.3679062767933,0.45995681528108406,9251.214911882267,0.024305115,-0.03672057605946151,-171.24043783853404,7.46074998267125,5.268043145323451,1.9956466550905398,0.5312165498611758,0.18479985155627424,0.27797697087540346,1.0415306372436137,-0.15369179791574697,-1.917777775657301,-2.606829179539628,-2.086582830273803,-0.8924637819346479,0.6486476445858732,0.6150405024485817,0.08350163842444877,debjyoti,Noise
111.89130801713404,0.1598700944767442,2939.661445763513,2264.2654043181246,0.15706098079681396,5299.721906795058,0.012574103,-0.14011813700199127,-502.7198486328125,85.59485626220703,-7.649876117706299,14.789230346679688,-13.969385147094727,8.414920806884766,-20.20258903503418,17.768829345703125,-11.831217765808105,-7.282185077667236,-13.857251167297363,-5.1969404220581055,-3.5621044635772705,0.4859234094619751,0.45970582962036133,0.07123534381389618,debjyoti,Echo
129.5963190097222,0.14426326308139534,3184.6018634334846,2240.1204791661676,0.20440638065338135,5450.354174236919,0.03209753,-0.16841883957386017,-432.1651306152344,73.20365905761719,-5.962893486022949,15.72818660736084,-7.596068859100342,7.297788143157959,-15.755151748657227,13.522317886352539,-10.422334671020508,-7.10222053527832,-10.816118240356445,-5.594310283660889,-3.0604918003082275,0.5028049945831299,0.44755077362060547,0.5540347695350647,debjyoti,High dB
131.12670793600967,0.2912495457848837,4826.561748411756,2379.2620384585794,0.1242174357175827,7616.043559229651,0.0022004398,-0.15269050002098083,-639.4767456054688,17.50835609436035,-19.343915939331055,11.263040542602539,-19.01548194885254,7.738113880157471,-24.158761978149414,16.030065536499023,-16.558137893676758,-3.9420785903930664,-15.415308952331543,-3.2733068466186523,-5.667391777038574,0.5035848617553711,0.4811286926269531,0.0019910046830773354,debjyoti,High Frequency
115.91330133790937,0.19719976380813953,4777.231883945484,2935.394409260771,0.44247719645500183,8278.515057231105,0.0014155022,1.9754730463027954,-741.7908325195312,17.24481201171875,-8.86653995513916,6.933911323547363,-4.111968040466309,-0.3204454183578491,-4.581409931182861,-0.9855689406394958,-5.647244453430176,1.0125977993011475,-1.880826473236084,-1.0805168151855469,-2.9991726875305176,0.7272935509681702,0.7044892311096191,0.0053663188591599464,milan,Original
55.41637046161147,0.48590116279069767,5479.569336705523,3190.7726736826253,0.5493809868732087,9354.223746366279,0.020401794,0.01231920567728705,-180.55499673149532,-2.8914498914412095,0.3836249714049842,0.657811508442229,-0.10332030267061962,-0.5752331070256752,-0.06659591472126465,-0.07806382849217532,0.1111708028644786,0.15752437257613855,0.04523273057423087,-0.33683528800584467,-0.6697227146792384,0.7880896751043542,0.7798052852358773,0.0334997176462098,milan,Noise
87.86905105930197,0.273448855377907,4593.74543525514,2853.6443343081046,0.3652161955833435,7949.307435501453,0.0018556188,1.5664103031158447,-721.9905395507812,23.03483009338379,-12.755607604980469,8.70316219329834,-5.378042697906494,-1.4864362478256226,-6.615652084350586,-1.7823477983474731,-7.121494770050049,2.0473244190216064,-2.180887222290039,-1.734394907951355,-4.2428879737854,0.7011102437973022,0.6781671047210693,0.006718597840517759,milan,Echo
115.91330133790937,0.19719976380813953,4777.231882108802,2935.394409265752,0.4421420693397522,8278.515057231105,0.004476211,1.9754724502563477,-628.6536865234375,17.24481201171875,-8.86653995513916,6.93391227722168,-4.111968040466309,-0.32044535875320435,-4.581409931182861,-0.9855688810348511,-5.647244453430176,1.012597680091858,-1.8808261156082153,-1.0805168151855469,-2.9991726875305176,0.7272935509681702,0.7044894695281982,0.053663190454244614,milan,High dB
54.104264778126314,0.3588526526162791,6334.457965139993,2580.639911004365,0.2575427293777466,9227.828851744185,0.0004398317,0.16856330633163452,-840.9613647460938,-36.9602165222168,-0.3321331739425659,3.7258198261260986,-6.870968341827393,-0.9625958204269409,-6.074673175811768,-0.3792455196380615,-6.499256610870361,1.7036595344543457,-2.9943478107452393,0.018899641931056976,-3.1198325157165527,0.6700824499130249,0.6370294094085693,0.00030729430727660656,milan,High Frequency
145.9147299264839,0.19665924781976743,4838.039642169542,2871.8571923822847,0.44915592670440674,8216.619617550872,0.0016724612,0.016821229830384254,-754.14697265625,19.99985694885254,-9.201775550842285,3.0193114280700684,-8.418134689331055,2.1899566650390625,-3.0319228172302246,1.8580572605133057,-4.957168102264404,-0.006569084245711565,-2.6898038387298584,-0.3095621168613434,-1.1900088787078857,0.7325736880302429,0.7047852277755737,0.00492824288085103,milan,Original
56.3705458265607,0.48693677325581397,5459.747467358263,3191.8979736514502,0.5496016726347455,9336.496411700582,0.020416321,-0.004537904530914476,-179.64098531809327,-2.1637944602336923,-0.005939844252843445,-0.5147058848336161,-0.6241462985675338,0.19518633403704702,-0.2110291763132079,-0.4642925423720336,-0.8042857702977145,-0.6385694762515344,0.06027984212957284,0.6026178549747048,0.12525630389003067,0.7814746808408116,0.7778064975935569,0.03335667671938218,milan,Noise
70.3034145811175,0.28839707485465116,4779.709814379732,2822.0752593877887,0.377142071723938,8074.149936409884,0.002094568,0.10864787548780441,-734.9539184570312,24.227922439575195,-9.883438110351562,2.7458252906799316,-12.397075653076172,3.4685351848602295,-4.797001838684082,2.3691534996032715,-6.095535755157471,0.4619179368019104,-3.3997609615325928,-0.0722985565662384,-1.7551076412200928,0.7141850590705872,0.6967035531997681,0.006066117901355028,milan,Echo
145.9147299264839,0.19665924781976743,4838.039639105485,2871.857194296901,0.4488052427768707,8216.619617550872,0.005288787,0.016820643097162247,-641.0098266601562,19.99985694885254,-9.201777458190918,3.0193121433258057,-8.418136596679688,2.1899569034576416,-3.0319230556488037,1.8580574989318848,-4.957168102264404,-0.006568893324583769,-2.6898038387298584,-0.3095620572566986,-1.1900080442428589,0.7325737476348877,0.7047847509384155,0.04928242415189743,milan,High dB
,0.34848065043604654,6321.3477128018885,2521.704389855891,0.24424591660499573,9080.902298328489,0.00060402695,-0.4317115843296051,-845.8360595703125,-41.31230926513672,0.16505666077136993,1.1234586238861084,-10.074485778808594,0.19310906529426575,-4.574657917022705,2.063711166381836,-5.344695568084717,-0.008420979604125023,-4.06315803527832,0.6167840957641602,-1.4059193134307861,0.6560567617416382,0.6220688819885254,0.0003063039621338248,milan,High Frequency
128.22009749546766,0.18596248183139535,4641.145790283335,2868.224797247725,0.4200975298881531,8029.030364280523,0.00134259,-0.0013300071004778147,-753.788818359375,23.880952835083008,-9.524758338928223,5.619791507720947,-6.414978981018066,1.2274105548858643,-1.6820993423461914,0.7031095027923584,-5.320146560668945,1.1709610223770142,-1.9280587434768677,-1.3919129371643066,-1.1937897205352783,0.694515585899353,0.6616798639297485,0.0029854977037757635,milan,Original
56.43761576134096,0.48963935319767443,5473.376803191272,3190.8969676669185,0.5523827063844906,9343.056527071221,0.020224372,-0.0010551204265199135,-180.19788094064575,-2.2504661394603844,0.861662232468016,0.740101580881694,0.05728816354761407,0.1922369661385931,-0.2867537622981315,-0.18104371379127257,-0.13092411898378753,-0.018156061220202323,-0.01300849081102884,-0.10482536918960701,-0.023158462916635276,0.7930571284811413,0.7836059734036409,0.03138676729540947,milan,Noise
88.60160126467942,0.262316042877907,4476.715876334826,2824.193385258025,0.3460630774497986,7809.642078488372,0.0016687824,0.03466983139514923,-734.7662963867188,30.213775634765625,-11.90829086303711,4.815428733825684,-8.778092384338379,2.1656084060668945,-2.812063694000244,1.0430163145065308,-6.446129322052002,1.5851624011993408,-2.013315439224243,-1.484438180923462,-1.6322674751281738,0.6640145182609558,0.6440322995185852,0.003742020344361663,milan,Echo
128.22009749546766,0.18596248183139535,4641.145789559545,2868.224798063753,0.4198215901851654,8029.030364280523,0.004245642,-0.0013305138563737273,-640.6516723632812,23.880950927734375,-9.524757385253906,5.619790554046631,-6.414977073669434,1.227410078048706,-1.6820982694625854,0.7031091451644897,-5.32014799118042,1.1709606647491455,-1.9280582666397095,-1.3919131755828857,-1.193790316581726,0.694515585899353,0.661681056022644,0.029854975640773773,milan,High dB
,0.34770848473837207,6195.486759042043,2559.4257210798064,0.24280945956707,9033.42909702035,0.00042310616,-0.6447381973266602,-843.7802124023438,-40.758731842041016,-1.882822036743164,4.065165042877197,-8.420400619506836,-0.4920511543750763,-3.516831398010254,0.9640621542930603,-6.093584060668945,1.2785805463790894,-3.3206663131713867,-0.9133942127227783,-1.234371542930603,0.643050491809845,0.6114044189453125,0.00016947647964116186,milan,High Frequency
154.1729832685787,0.17429369549418605,4409.83274311988,2780.0834342415874,0.3954353630542755,7588.751476199128,0.0018734924,0.5556177496910095,-730.7891235351562,32.200439453125,-9.186164855957031,11.878456115722656,-4.817031383514404,0.8334736227989197,-7.771949768066406,-2.1305618286132812,-9.579776763916016,-0.22875334322452545,-2.8123388290405273,-4.052633285522461,-5.646900177001953,0.6827115416526794,0.6448278427124023,0.004243211820721626,milan,Original
54.9560577752292,0.48742959665697677,5470.645115337483,3195.3699011615695,0.5470827378529454,9354.724518531977,0.020370075,0.016768065591420488,-180.15168130141743,-2.6210095252138506,0.00439360880834219,0.6684623518123045,0.761546395886856,-0.09113138991926707,-0.39689531312289833,-0.7181584335292029,-0.4238164200226248,0.026672189158341686,-0.15245858257383108,-0.3036732798372035,-0.6423301694725849,0.7907319605653325,0.7705095400367854,0.03250971832385061,milan,Noise
94.26040715980156,0.24588253997093024,4325.619881688029,2750.6590749600523,0.3283127248287201,7475.076194585756,0.0023077556,0.48056691884994507,-705.5340576171875,37.11992263793945,-11.697413444519043,13.321109771728516,-8.024633407592773,1.330708622932434,-9.775985717773438,-0.7144916653633118,-11.524239540100098,0.5732294321060181,-3.645270824432373,-4.826521396636963,-7.210056781768799,0.6611406803131104,0.6317892670631409,0.005418261047452688,milan,Echo
154.1729832685787,0.17429369549418605,4409.832740716234,2780.083435028534,0.3951377272605896,7588.751476199128,0.0059245033,0.5556176900863647,-617.652099609375,32.200439453125,-9.186164855957031,11.878456115722656,-4.817030906677246,0.8334733843803406,-7.771949768066406,-2.1305620670318604,-9.579776763916016,-0.2287532389163971,-2.8123390674591064,-4.052633285522461,-5.646900653839111,0.6827115416526794,0.6448276042938232,0.04243211820721626,milan,High dB
111.3063547149347,0.33363235828488375,5989.33259225754,2533.1914876640694,0.21939681470394135,8792.407453670057,0.0007969979,-0.07580666244029999,-809.4616088867188,-25.966188430786133,-2.7777621746063232,6.523115158081055,-8.73067569732666,-0.9895212054252625,-9.546126365661621,-2.4734768867492676,-10.320528030395508,-0.1556321233510971,-3.818193197250366,-3.2414000034332275,-5.815026760101318,0.6319901943206787,0.6066333651542664,0.00038334866985678673,milan,High Frequency
142.15056197353343,0.18650299781976745,4161.796765611988,2643.319203350688,0.33878159523010254,7184.277797965116,0.0019497271,1.0812194347381592,-714.3062744140625,34.48240661621094,-11.690095901489258,8.425822257995605,-9.21881103515625,3.9968574047088623,-5.424602508544922,0.8917288780212402,-8.318660736083984,-1.8200403451919556,-4.24167537689209,-1.4452224969863892,-3.0671002864837646,0.6366661190986633,0.6328244209289551,0.004171071574091911,milan,Original
54.94834525584303,0.48746593386627907,5465.627376116195,3200.832210927841,0.5500605110066585,9349.216024709302,0.020387955,0.008183468057396294,-179.3918642345329,-1.5897248994807107,0.7747662342099134,0.10348398025471874,0.22444437655541402,0.18304434780333986,-0.12807650635028583,-0.31111818649801537,-0.4733872569534212,-0.09721381724027793,0.03268371834469765,-0.25313043625552717,-0.6878606391703159,0.778023319346759,0.7778828561815915,0.03275067989708712,milan,Noise
91.11777512519271,0.24294376816860466,3940.959882632358,2543.162278779709,0.2687395215034485,6798.683230377907,0.0024455423,0.8942219614982605,-682.1245727539062,44.604896545410156,-13.951577186584473,11.080698013305664,-12.8402681350708,3.980846405029297,-7.907496929168701,0.8281010389328003,-10.9113187789917,-1.982234239578247,-5.673295974731445,-1.8682972192764282,-3.4400856494903564,0.6147544980049133,0.6142541170120239,0.0052231983281672,milan,Echo
142.15056197353343,0.18650299781976745,4161.796762958539,2643.319201041768,0.33853617310523987,7184.277797965116,0.0061655776,1.0812190771102905,-601.169189453125,34.48240661621094,-11.690096855163574,8.425824165344238,-9.21881103515625,3.9968578815460205,-5.424603462219238,0.891729474067688,-8.318662643432617,-1.8200405836105347,-4.241675853729248,-1.4452219009399414,-3.0671005249023438,0.6366661190986633,0.6328235864639282,0.04171071574091911,milan,High dB
,0.3439839207848837,5745.126255491653,2527.9771898974664,0.2174287736415863,8581.932912427326,0.00060313416,0.2203264832496643,-806.1279296875,-39.582393646240234,-11.343918800354004,6.140045642852783,-12.615283012390137,2.177462100982666,-8.36807632446289,1.1505060195922852,-9.568527221679688,-1.7948241233825684,-5.7664313316345215,-0.5176289677619934,-3.3958444595336914,0.6238148808479309,0.5751008987426758,0.0002291829587193206,milan,High Frequency
148.36207130796063,0.17922420058139535,4352.779455809555,2750.3491657944505,0.361402302980423,7572.476380813953,0.0025189624,0.6946033835411072,-705.7457885742188,31.454816818237305,-9.233536720275879,17.66497039794922,-8.462461471557617,4.608031749725342,-7.085113525390625,0.9030580520629883,-11.236054420471191,-0.3982117176055908,-5.275588035583496,-4.343500137329102,-3.8062427043914795,0.6392976641654968,0.5954758524894714,0.00556917255744338,milan,Original
